entity_id,header_timestamp,trip_id,route_id,stop_sequence,stop_id,arrival_time,departure_time
000001,1774557103,091350_1..N03R,1,0,142N,0,1774552410
000001,1774557103,091350_1..N03R,1,0,139N,1774552500,1774552500
000001,1774557103,091350_1..N03R,1,0,138N,1774552590,1774552590
000001,1774557103,091350_1..N03R,1,0,137N,1774552650,1774552650
000001,1774557103,091350_1..N03R,1,0,136N,1774552740,1774552740
000001,1774557103,091350_1..N03R,1,0,135N,1774552800,1774552800
000001,1774557103,091350_1..N03R,1,0,134N,1774552890,1774552890
000001,1774557103,091350_1..N03R,1,0,133N,1774552980,1774552980
000001,1774557103,091350_1..N03R,1,0,132N,1774553070,1774553070
000001,1774557103,091350_1..N03R,1,0,131N,1774553130,1774553130
000001,1774557103,091350_1..N03R,1,0,130N,1774553190,1774553190
000001,1774557103,091350_1..N03R,1,0,129N,1774553250,1774553250
000001,1774557103,091350_1..N03R,1,0,128N,1774553340,1774553340
000001,1774557103,091350_1..N03R,1,0,127N,1774553430,1774553430
000001,1774557103,091350_1..N03R,1,0,126N,1774553550,1774553550
000001,1774557103,091350_1..N03R,1,0,125N,1774553670,1774553670
000001,1774557103,091350_1..N03R,1,0,124N,1774553760,1774553760
000001,1774557103,091350_1..N03R,1,0,123N,1774553850,1774553850
000001,1774557103,091350_1..N03R,1,0,122N,1774553940,1774553940
000001,1774557103,091350_1..N03R,1,0,121N,1774554030,1774554030
000001,1774557103,091350_1..N03R,1,0,120N,1774554150,1774554150
000001,1774557103,091350_1..N03R,1,0,119N,1774554240,1774554240
000001,1774557103,091350_1..N03R,1,0,118N,1774554300,1774554300
000001,1774557103,091350_1..N03R,1,0,117N,1774554360,1774554360
000001,1774557103,091350_1..N03R,1,0,116N,1774554510,1774554510
000001,1774557103,091350_1..N03R,1,0,115N,1774554600,1774554600
000001,1774557103,091350_1..N03R,1,0,114N,1774554690,1774554690
000001,1774557103,091350_1..N03R,1,0,113N,1774554810,1774554810
000001,1774557103,091350_1..N03R,1,0,112N,1774554900,1774554900
000001,1774557103,091350_1..N03R,1,0,111N,1774555020,1774555020
000001,1774557103,091350_1..N03R,1,0,110N,1774555110,1774555110
000001,1774557103,091350_1..N03R,1,0,109N,1774555200,1774555200
000001,1774557103,091350_1..N03R,1,0,108N,1774555290,1774555290
000001,1774557103,091350_1..N03R,1,0,107N,1774555380,1774555380
000001,1774557103,091350_1..N03R,1,0,106N,1774555470,1774555470
000001,1774557103,091350_1..N03R,1,0,104N,1774555560,1774555560
000001,1774557103,091350_1..N03R,1,0,103N,1774555650,1774555770
000001,1774557103,091350_1..N03R,1,0,101N,1774555890,0
000002,1774557103,093650_1..N03R,1,0,101N,1774557072,0
000004,1774557103,093850_1..S03R,1,0,138S,1774557125,1774557125
000004,1774557103,093850_1..S03R,1,0,139S,1774557215,1774557215
000004,1774557103,093850_1..S03R,1,0,142S,1774557335,0
000006,1774557103,094150_1..N03R,1,0,104N,1774557126,1774557126
000006,1774557103,094150_1..N03R,1,0,103N,1774557216,1774557366
000006,1774557103,094150_1..N03R,1,0,101N,1774557486,0
000008,1774557103,094350_1..S03R,1,0,132S,1774557063,1774557063
000008,1774557103,094350_1..S03R,1,0,133S,1774557153,1774557153
000008,1774557103,094350_1..S03R,1,0,134S,1774557243,1774557243
000008,1774557103,094350_1..S03R,1,0,135S,1774557363,1774557363
000008,1774557103,094350_1..S03R,1,0,136S,1774557423,1774557423
000008,1774557103,094350_1..S03R,1,0,137S,1774557483,1774557543
000008,1774557103,094350_1..S03R,1,0,138S,1774557603,1774557603
000008,1774557103,094350_1..S03R,1,0,139S,1774557693,1774557693
000008,1774557103,094350_1..S03R,1,0,142S,1774557813,0
000010,1774557103,094650_1..N03R,1,0,111N,1774557215,1774557215
000010,1774557103,094650_1..N03R,1,0,110N,1774557305,1774557305
000010,1774557103,094650_1..N03R,1,0,109N,1774557395,1774557395
000010,1774557103,094650_1..N03R,1,0,108N,1774557485,1774557485
000010,1774557103,094650_1..N03R,1,0,107N,1774557575,1774557575
000010,1774557103,094650_1..N03R,1,0,106N,1774557665,1774557665
000010,1774557103,094650_1..N03R,1,0,104N,1774557755,1774557755
000010,1774557103,094650_1..N03R,1,0,103N,1774557845,1774557965
000010,1774557103,094650_1..N03R,1,0,101N,1774558085,0
000012,1774557103,094850_1..S03R,1,0,129S,1774557093,1774557093
000012,1774557103,094850_1..S03R,1,0,130S,1774557153,1774557153
000012,1774557103,094850_1..S03R,1,0,131S,1774557213,1774557213
000012,1774557103,094850_1..S03R,1,0,132S,1774557273,1774557273
000012,1774557103,094850_1..S03R,1,0,133S,1774557363,1774557363
000012,1774557103,094850_1..S03R,1,0,134S,1774557453,1774557453
000012,1774557103,094850_1..S03R,1,0,135S,1774557573,1774557573
000012,1774557103,094850_1..S03R,1,0,136S,1774557633,1774557633
000012,1774557103,094850_1..S03R,1,0,137S,1774557693,1774557753
000012,1774557103,094850_1..S03R,1,0,138S,1774557813,1774557813
000012,1774557103,094850_1..S03R,1,0,139S,1774557903,1774557903
000012,1774557103,094850_1..S03R,1,0,142S,1774558023,0
000014,1774557103,095150_1..N03R,1,0,113N,1774557085,1774557085
000014,1774557103,095150_1..N03R,1,0,112N,1774557175,1774557175
000014,1774557103,095150_1..N03R,1,0,111N,1774557295,1774557295
000014,1774557103,095150_1..N03R,1,0,110N,1774557385,1774557385
000014,1774557103,095150_1..N03R,1,0,109N,1774557475,1774557475
000014,1774557103,095150_1..N03R,1,0,108N,1774557565,1774557565
000014,1774557103,095150_1..N03R,1,0,107N,1774557655,1774557655
000014,1774557103,095150_1..N03R,1,0,106N,1774557745,1774557745
000014,1774557103,095150_1..N03R,1,0,104N,1774557835,1774557835
000014,1774557103,095150_1..N03R,1,0,103N,1774557925,1774558045
000014,1774557103,095150_1..N03R,1,0,101N,1774558165,0
000016,1774557103,095350_1..S03R,1,0,127S,1774557105,1774557105
000016,1774557103,095350_1..S03R,1,0,128S,1774557195,1774557195
000016,1774557103,095350_1..S03R,1,0,129S,1774557255,1774557255
000016,1774557103,095350_1..S03R,1,0,130S,1774557315,1774557315
000016,1774557103,095350_1..S03R,1,0,131S,1774557375,1774557375
000016,1774557103,095350_1..S03R,1,0,132S,1774557435,1774557435
000016,1774557103,095350_1..S03R,1,0,133S,1774557525,1774557525
000016,1774557103,095350_1..S03R,1,0,134S,1774557615,1774557615
000016,1774557103,095350_1..S03R,1,0,135S,1774557735,1774557735
000016,1774557103,095350_1..S03R,1,0,136S,1774557795,1774557795
000016,1774557103,095350_1..S03R,1,0,137S,1774557855,1774557915
000016,1774557103,095350_1..S03R,1,0,138S,1774557975,1774557975
000016,1774557103,095350_1..S03R,1,0,139S,1774558065,1774558065
000016,1774557103,095350_1..S03R,1,0,142S,1774558185,0
000018,1774557103,095650_1..N03R,1,0,115N,1774557113,1774557113
000018,1774557103,095650_1..N03R,1,0,114N,1774557203,1774557203
000018,1774557103,095650_1..N03R,1,0,113N,1774557323,1774557323
000018,1774557103,095650_1..N03R,1,0,112N,1774557413,1774557413
000018,1774557103,095650_1..N03R,1,0,111N,1774557533,1774557533
000018,1774557103,095650_1..N03R,1,0,110N,1774557623,1774557623
000018,1774557103,095650_1..N03R,1,0,109N,1774557713,1774557713
000018,1774557103,095650_1..N03R,1,0,108N,1774557803,1774557803
000018,1774557103,095650_1..N03R,1,0,107N,1774557893,1774557893
000018,1774557103,095650_1..N03R,1,0,106N,1774557983,1774557983
000018,1774557103,095650_1..N03R,1,0,104N,1774558073,1774558073
000018,1774557103,095650_1..N03R,1,0,103N,1774558163,1774558283
000018,1774557103,095650_1..N03R,1,0,101N,1774558403,0
000020,1774557103,095900_1..S11R,1,0,126S,1774557193,1774557193
000020,1774557103,095900_1..S11R,1,0,127S,1774557283,1774557283
000020,1774557103,095900_1..S11R,1,0,128S,1774557373,1774557373
000020,1774557103,095900_1..S11R,1,0,129S,1774557433,1774557433
000020,1774557103,095900_1..S11R,1,0,130S,1774557493,1774557493
000020,1774557103,095900_1..S11R,1,0,131S,1774557553,1774557553
000020,1774557103,095900_1..S11R,1,0,132S,1774557613,1774557613
000020,1774557103,095900_1..S11R,1,0,133S,1774557703,1774557703
000020,1774557103,095900_1..S11R,1,0,134S,1774557793,1774557793
000020,1774557103,095900_1..S11R,1,0,135S,1774557913,1774557913
000020,1774557103,095900_1..S11R,1,0,136S,1774557973,1774557973
000020,1774557103,095900_1..S11R,1,0,137S,1774558033,1774558153
000020,1774557103,095900_1..S11R,1,0,138S,1774558213,1774558213
000020,1774557103,095900_1..S11R,1,0,139S,1774558303,1774558303
000020,1774557103,095900_1..S11R,1,0,142S,1774558423,0
000022,1774557103,096150_1..S03R,1,0,123S,1774557167,1774557167
000022,1774557103,096150_1..S03R,1,0,124S,1774557257,1774557257
000022,1774557103,096150_1..S03R,1,0,125S,1774557347,1774557347
000022,1774557103,096150_1..S03R,1,0,126S,1774557467,1774557467
000022,1774557103,096150_1..S03R,1,0,127S,1774557557,1774557557
000022,1774557103,096150_1..S03R,1,0,128S,1774557647,1774557647
000022,1774557103,096150_1..S03R,1,0,129S,1774557707,1774557707
000022,1774557103,096150_1..S03R,1,0,130S,1774557767,1774557767
000022,1774557103,096150_1..S03R,1,0,131S,1774557827,1774557827
000022,1774557103,096150_1..S03R,1,0,132S,1774557887,1774557887
000022,1774557103,096150_1..S03R,1,0,133S,1774557977,1774557977
000022,1774557103,096150_1..S03R,1,0,134S,1774558067,1774558067
000022,1774557103,096150_1..S03R,1,0,135S,1774558187,1774558187
000022,1774557103,096150_1..S03R,1,0,136S,1774558247,1774558247
000022,1774557103,096150_1..S03R,1,0,137S,1774558307,1774558427
000022,1774557103,096150_1..S03R,1,0,138S,1774558487,1774558487
000022,1774557103,096150_1..S03R,1,0,139S,1774558577,1774558577
000022,1774557103,096150_1..S03R,1,0,142S,1774558697,0
000024,1774557103,096150_1..N03R,1,0,120N,1774557190,1774557190
000024,1774557103,096150_1..N03R,1,0,119N,1774557280,1774557280
000024,1774557103,096150_1..N03R,1,0,118N,1774557370,1774557370
000024,1774557103,096150_1..N03R,1,0,117N,1774557430,1774557430
000024,1774557103,096150_1..N03R,1,0,116N,1774557550,1774557550
000024,1774557103,096150_1..N03R,1,0,115N,1774557670,1774557670
000024,1774557103,096150_1..N03R,1,0,114N,1774557760,1774557760
000024,1774557103,096150_1..N03R,1,0,113N,1774557880,1774557880
000024,1774557103,096150_1..N03R,1,0,112N,1774557970,1774557970
000024,1774557103,096150_1..N03R,1,0,111N,1774558090,1774558090
000024,1774557103,096150_1..N03R,1,0,110N,1774558180,1774558180
000024,1774557103,096150_1..N03R,1,0,109N,1774558270,1774558270
000024,1774557103,096150_1..N03R,1,0,108N,1774558360,1774558360
000024,1774557103,096150_1..N03R,1,0,107N,1774558450,1774558450
000024,1774557103,096150_1..N03R,1,0,106N,1774558540,1774558540
000024,1774557103,096150_1..N03R,1,0,104N,1774558630,1774558630
000024,1774557103,096150_1..N03R,1,0,103N,1774558720,1774558870
000024,1774557103,096150_1..N03R,1,0,101N,1774558990,0
000026,1774557103,096650_1..N03R,1,0,123N,1774557125,1774557125
000026,1774557103,096650_1..N03R,1,0,122N,1774557245,1774557245
000026,1774557103,096650_1..N03R,1,0,121N,1774557305,1774557305
000026,1774557103,096650_1..N03R,1,0,120N,1774557425,1774557425
000026,1774557103,096650_1..N03R,1,0,119N,1774557515,1774557515
000026,1774557103,096650_1..N03R,1,0,118N,1774557605,1774557605
000026,1774557103,096650_1..N03R,1,0,117N,1774557665,1774557665
000026,1774557103,096650_1..N03R,1,0,116N,1774557785,1774557785
000026,1774557103,096650_1..N03R,1,0,115N,1774557905,1774557905
000026,1774557103,096650_1..N03R,1,0,114N,1774557995,1774557995
000026,1774557103,096650_1..N03R,1,0,113N,1774558115,1774558115
000026,1774557103,096650_1..N03R,1,0,112N,1774558235,1774558235
000026,1774557103,096650_1..N03R,1,0,111N,1774558355,1774558355
000026,1774557103,096650_1..N03R,1,0,110N,1774558445,1774558445
000026,1774557103,096650_1..N03R,1,0,109N,1774558535,1774558535
000026,1774557103,096650_1..N03R,1,0,108N,1774558625,1774558625
000026,1774557103,096650_1..N03R,1,0,107N,1774558715,1774558715
000026,1774557103,096650_1..N03R,1,0,106N,1774558805,1774558805
000026,1774557103,096650_1..N03R,1,0,104N,1774558895,1774558895
000026,1774557103,096650_1..N03R,1,0,103N,1774558985,1774559045
000026,1774557103,096650_1..N03R,1,0,101N,1774559165,0
000028,1774557103,096700_1..S11R,1,0,120S,1774557083,1774557083
000028,1774557103,096700_1..S11R,1,0,121S,1774557203,1774557203
000028,1774557103,096700_1..S11R,1,0,122S,1774557263,1774557263
000028,1774557103,096700_1..S11R,1,0,123S,1774557353,1774557353
000028,1774557103,096700_1..S11R,1,0,124S,1774557443,1774557443
000028,1774557103,096700_1..S11R,1,0,125S,1774557533,1774557533
000028,1774557103,096700_1..S11R,1,0,126S,1774557653,1774557653
000028,1774557103,096700_1..S11R,1,0,127S,1774557743,1774557743
000028,1774557103,096700_1..S11R,1,0,128S,1774557833,1774557833
000028,1774557103,096700_1..S11R,1,0,129S,1774557893,1774557893
000028,1774557103,096700_1..S11R,1,0,130S,1774557953,1774557953
000028,1774557103,096700_1..S11R,1,0,131S,1774558013,1774558013
000028,1774557103,096700_1..S11R,1,0,132S,1774558073,1774558073
000028,1774557103,096700_1..S11R,1,0,133S,1774558163,1774558163
000028,1774557103,096700_1..S11R,1,0,134S,1774558253,1774558253
000028,1774557103,096700_1..S11R,1,0,135S,1774558373,1774558373
000028,1774557103,096700_1..S11R,1,0,136S,1774558433,1774558433
000028,1774557103,096700_1..S11R,1,0,137S,1774558493,1774558613
000028,1774557103,096700_1..S11R,1,0,138S,1774558673,1774558673
000028,1774557103,096700_1..S11R,1,0,139S,1774558763,1774558763
000028,1774557103,096700_1..S11R,1,0,142S,1774558883,0
000030,1774557103,096950_1..S03R,1,0,117S,1774557228,1774557228
000030,1774557103,096950_1..S03R,1,0,118S,1774557288,1774557288
000030,1774557103,096950_1..S03R,1,0,119S,1774557348,1774557348
000030,1774557103,096950_1..S03R,1,0,120S,1774557468,1774557468
000030,1774557103,096950_1..S03R,1,0,121S,1774557588,1774557588
000030,1774557103,096950_1..S03R,1,0,122S,1774557648,1774557648
000030,1774557103,096950_1..S03R,1,0,123S,1774557738,1774557738
000030,1774557103,096950_1..S03R,1,0,124S,1774557828,1774557828
000030,1774557103,096950_1..S03R,1,0,125S,1774557918,1774557918
000030,1774557103,096950_1..S03R,1,0,126S,1774558038,1774558038
000030,1774557103,096950_1..S03R,1,0,127S,1774558128,1774558128
000030,1774557103,096950_1..S03R,1,0,128S,1774558218,1774558218
000030,1774557103,096950_1..S03R,1,0,129S,1774558278,1774558278
000030,1774557103,096950_1..S03R,1,0,130S,1774558338,1774558338
000030,1774557103,096950_1..S03R,1,0,131S,1774558398,1774558398
000030,1774557103,096950_1..S03R,1,0,132S,1774558458,1774558458
000030,1774557103,096950_1..S03R,1,0,133S,1774558548,1774558548
000030,1774557103,096950_1..S03R,1,0,134S,1774558638,1774558638
000030,1774557103,096950_1..S03R,1,0,135S,1774558758,1774558758
000030,1774557103,096950_1..S03R,1,0,136S,1774558818,1774558818
000030,1774557103,096950_1..S03R,1,0,137S,1774558878,1774558998
000030,1774557103,096950_1..S03R,1,0,138S,1774559058,1774559058
000030,1774557103,096950_1..S03R,1,0,139S,1774559148,1774559148
000030,1774557103,096950_1..S03R,1,0,142S,1774559268,0
000032,1774557103,097150_1..N03R,1,0,125N,1774557128,1774557128
000032,1774557103,097150_1..N03R,1,0,124N,1774557218,1774557218
000032,1774557103,097150_1..N03R,1,0,123N,1774557278,1774557278
000032,1774557103,097150_1..N03R,1,0,122N,1774557398,1774557398
000032,1774557103,097150_1..N03R,1,0,121N,1774557458,1774557458
000032,1774557103,097150_1..N03R,1,0,120N,1774557578,1774557578
000032,1774557103,097150_1..N03R,1,0,119N,1774557668,1774557668
000032,1774557103,097150_1..N03R,1,0,118N,1774557758,1774557758
000032,1774557103,097150_1..N03R,1,0,117N,1774557818,1774557818
000032,1774557103,097150_1..N03R,1,0,116N,1774557938,1774557938
000032,1774557103,097150_1..N03R,1,0,115N,1774558058,1774558058
000032,1774557103,097150_1..N03R,1,0,114N,1774558148,1774558148
000032,1774557103,097150_1..N03R,1,0,113N,1774558268,1774558268
000032,1774557103,097150_1..N03R,1,0,112N,1774558388,1774558388
000032,1774557103,097150_1..N03R,1,0,111N,1774558508,1774558508
000032,1774557103,097150_1..N03R,1,0,110N,1774558598,1774558598
000032,1774557103,097150_1..N03R,1,0,109N,1774558688,1774558688
000032,1774557103,097150_1..N03R,1,0,108N,1774558778,1774558778
000032,1774557103,097150_1..N03R,1,0,107N,1774558868,1774558868
000032,1774557103,097150_1..N03R,1,0,106N,1774558958,1774558958
000032,1774557103,097150_1..N03R,1,0,104N,1774559048,1774559048
000032,1774557103,097150_1..N03R,1,0,103N,1774559138,1774559198
000032,1774557103,097150_1..N03R,1,0,101N,1774559318,0
000034,1774557103,097350_1..S03R,1,0,115S,1774557127,1774557127
000034,1774557103,097350_1..S03R,1,0,116S,1774557217,1774557217
000034,1774557103,097350_1..S03R,1,0,117S,1774557367,1774557367
000034,1774557103,097350_1..S03R,1,0,118S,1774557427,1774557427
000034,1774557103,097350_1..S03R,1,0,119S,1774557487,1774557487
000034,1774557103,097350_1..S03R,1,0,120S,1774557607,1774557607
000034,1774557103,097350_1..S03R,1,0,121S,1774557727,1774557727
000034,1774557103,097350_1..S03R,1,0,122S,1774557787,1774557787
000034,1774557103,097350_1..S03R,1,0,123S,1774557877,1774557877
000034,1774557103,097350_1..S03R,1,0,124S,1774557967,1774557967
000034,1774557103,097350_1..S03R,1,0,125S,1774558057,1774558057
000034,1774557103,097350_1..S03R,1,0,126S,1774558177,1774558177
000034,1774557103,097350_1..S03R,1,0,127S,1774558267,1774558267
000034,1774557103,097350_1..S03R,1,0,128S,1774558357,1774558357
000034,1774557103,097350_1..S03R,1,0,129S,1774558417,1774558417
000034,1774557103,097350_1..S03R,1,0,130S,1774558477,1774558477
000034,1774557103,097350_1..S03R,1,0,131S,1774558537,1774558537
000034,1774557103,097350_1..S03R,1,0,132S,1774558597,1774558597
000034,1774557103,097350_1..S03R,1,0,133S,1774558687,1774558687
000034,1774557103,097350_1..S03R,1,0,134S,1774558777,1774558777
000034,1774557103,097350_1..S03R,1,0,135S,1774558897,1774558897
000034,1774557103,097350_1..S03R,1,0,136S,1774558957,1774558957
000034,1774557103,097350_1..S03R,1,0,137S,1774559017,1774559137
000034,1774557103,097350_1..S03R,1,0,138S,1774559197,1774559197
000034,1774557103,097350_1..S03R,1,0,139S,1774559287,1774559287
000034,1774557103,097350_1..S03R,1,0,142S,1774559407,0
000036,1774557103,097650_1..N03R,1,0,129N,1774557087,1774557087
000036,1774557103,097650_1..N03R,1,0,128N,1774557177,1774557177
000036,1774557103,097650_1..N03R,1,0,127N,1774557267,1774557267
000036,1774557103,097650_1..N03R,1,0,126N,1774557357,1774557357
000036,1774557103,097650_1..N03R,1,0,125N,1774557477,1774557477
000036,1774557103,097650_1..N03R,1,0,124N,1774557567,1774557567
000036,1774557103,097650_1..N03R,1,0,123N,1774557627,1774557627
000036,1774557103,097650_1..N03R,1,0,122N,1774557747,1774557747
000036,1774557103,097650_1..N03R,1,0,121N,1774557807,1774557807
000036,1774557103,097650_1..N03R,1,0,120N,1774557927,1774557927
000036,1774557103,097650_1..N03R,1,0,119N,1774558017,1774558017
000036,1774557103,097650_1..N03R,1,0,118N,1774558107,1774558107
000036,1774557103,097650_1..N03R,1,0,117N,1774558167,1774558167
000036,1774557103,097650_1..N03R,1,0,116N,1774558287,1774558287
000036,1774557103,097650_1..N03R,1,0,115N,1774558407,1774558407
000036,1774557103,097650_1..N03R,1,0,114N,1774558497,1774558497
000036,1774557103,097650_1..N03R,1,0,113N,1774558617,1774558617
000036,1774557103,097650_1..N03R,1,0,112N,1774558737,1774558737
000036,1774557103,097650_1..N03R,1,0,111N,1774558857,1774558857
000036,1774557103,097650_1..N03R,1,0,110N,1774558947,1774558947
000036,1774557103,097650_1..N03R,1,0,109N,1774559037,1774559037
000036,1774557103,097650_1..N03R,1,0,108N,1774559127,1774559127
000036,1774557103,097650_1..N03R,1,0,107N,1774559217,1774559217
000036,1774557103,097650_1..N03R,1,0,106N,1774559307,1774559307
000036,1774557103,097650_1..N03R,1,0,104N,1774559397,1774559397
000036,1774557103,097650_1..N03R,1,0,103N,1774559487,1774559667
000036,1774557103,097650_1..N03R,1,0,101N,1774559787,0
000038,1774557103,097750_1..S03R,1,0,112S,1774557102,1774557102
000038,1774557103,097750_1..S03R,1,0,113S,1774557192,1774557192
000038,1774557103,097750_1..S03R,1,0,114S,1774557312,1774557312
000038,1774557103,097750_1..S03R,1,0,115S,1774557402,1774557402
000038,1774557103,097750_1..S03R,1,0,116S,1774557492,1774557492
000038,1774557103,097750_1..S03R,1,0,117S,1774557642,1774557642
000038,1774557103,097750_1..S03R,1,0,118S,1774557702,1774557702
000038,1774557103,097750_1..S03R,1,0,119S,1774557762,1774557762
000038,1774557103,097750_1..S03R,1,0,120S,1774557882,1774557882
000038,1774557103,097750_1..S03R,1,0,121S,1774558002,1774558002
000038,1774557103,097750_1..S03R,1,0,122S,1774558062,1774558062
000038,1774557103,097750_1..S03R,1,0,123S,1774558152,1774558152
000038,1774557103,097750_1..S03R,1,0,124S,1774558242,1774558242
000038,1774557103,097750_1..S03R,1,0,125S,1774558332,1774558332
000038,1774557103,097750_1..S03R,1,0,126S,1774558452,1774558452
000038,1774557103,097750_1..S03R,1,0,127S,1774558542,1774558542
000038,1774557103,097750_1..S03R,1,0,128S,1774558632,1774558632
000038,1774557103,097750_1..S03R,1,0,129S,1774558692,1774558692
000038,1774557103,097750_1..S03R,1,0,130S,1774558752,1774558752
000038,1774557103,097750_1..S03R,1,0,131S,1774558812,1774558812
000038,1774557103,097750_1..S03R,1,0,132S,1774558872,1774558872
000038,1774557103,097750_1..S03R,1,0,133S,1774558962,1774558962
000038,1774557103,097750_1..S03R,1,0,134S,1774559052,1774559052
000038,1774557103,097750_1..S03R,1,0,135S,1774559172,1774559172
000038,1774557103,097750_1..S03R,1,0,136S,1774559232,1774559232
000038,1774557103,097750_1..S03R,1,0,137S,1774559292,1774559412
000038,1774557103,097750_1..S03R,1,0,138S,1774559472,1774559472
000038,1774557103,097750_1..S03R,1,0,139S,1774559562,1774559562
000038,1774557103,097750_1..S03R,1,0,142S,1774559682,0
000040,1774557103,098150_1..N03R,1,0,132N,1774557170,1774557170
000040,1774557103,098150_1..N03R,1,0,131N,1774557230,1774557230
000040,1774557103,098150_1..N03R,1,0,130N,1774557290,1774557290
000040,1774557103,098150_1..N03R,1,0,129N,1774557350,1774557350
000040,1774557103,098150_1..N03R,1,0,128N,1774557440,1774557440
000040,1774557103,098150_1..N03R,1,0,127N,1774557530,1774557530
000040,1774557103,098150_1..N03R,1,0,126N,1774557620,1774557620
000040,1774557103,098150_1..N03R,1,0,125N,1774557740,1774557740
000040,1774557103,098150_1..N03R,1,0,124N,1774557830,1774557830
000040,1774557103,098150_1..N03R,1,0,123N,1774557890,1774557890
000040,1774557103,098150_1..N03R,1,0,122N,1774558010,1774558010
000040,1774557103,098150_1..N03R,1,0,121N,1774558070,1774558070
000040,1774557103,098150_1..N03R,1,0,120N,1774558190,1774558190
000040,1774557103,098150_1..N03R,1,0,119N,1774558280,1774558280
000040,1774557103,098150_1..N03R,1,0,118N,1774558370,1774558370
000040,1774557103,098150_1..N03R,1,0,117N,1774558430,1774558430
000040,1774557103,098150_1..N03R,1,0,116N,1774558550,1774558550
000040,1774557103,098150_1..N03R,1,0,115N,1774558670,1774558670
000040,1774557103,098150_1..N03R,1,0,114N,1774558760,1774558760
000040,1774557103,098150_1..N03R,1,0,113N,1774558880,1774558880
000040,1774557103,098150_1..N03R,1,0,112N,1774559000,1774559000
000040,1774557103,098150_1..N03R,1,0,111N,1774559120,1774559120
000040,1774557103,098150_1..N03R,1,0,110N,1774559210,1774559210
000040,1774557103,098150_1..N03R,1,0,109N,1774559300,1774559300
000040,1774557103,098150_1..N03R,1,0,108N,1774559390,1774559390
000040,1774557103,098150_1..N03R,1,0,107N,1774559480,1774559480
000040,1774557103,098150_1..N03R,1,0,106N,1774559570,1774559570
000040,1774557103,098150_1..N03R,1,0,104N,1774559660,1774559660
000040,1774557103,098150_1..N03R,1,0,103N,1774559750,1774559870
000040,1774557103,098150_1..N03R,1,0,101N,1774559990,0
000042,1774557103,098300_1..S11R,1,0,111S,1774557189,1774557189
000042,1774557103,098300_1..S11R,1,0,112S,1774557309,1774557309
000042,1774557103,098300_1..S11R,1,0,113S,1774557399,1774557399
000042,1774557103,098300_1..S11R,1,0,114S,1774557519,1774557519
000042,1774557103,098300_1..S11R,1,0,115S,1774557609,1774557609
000042,1774557103,098300_1..S11R,1,0,116S,1774557699,1774557699
000042,1774557103,098300_1..S11R,1,0,117S,1774557849,1774557849
000042,1774557103,098300_1..S11R,1,0,118S,1774557909,1774557909
000042,1774557103,098300_1..S11R,1,0,119S,1774557969,1774557969
000042,1774557103,098300_1..S11R,1,0,120S,1774558089,1774558089
000042,1774557103,098300_1..S11R,1,0,121S,1774558209,1774558209
000042,1774557103,098300_1..S11R,1,0,122S,1774558269,1774558269
000042,1774557103,098300_1..S11R,1,0,123S,1774558359,1774558359
000042,1774557103,098300_1..S11R,1,0,124S,1774558449,1774558449
000042,1774557103,098300_1..S11R,1,0,125S,1774558539,1774558539
000042,1774557103,098300_1..S11R,1,0,126S,1774558659,1774558659
000042,1774557103,098300_1..S11R,1,0,127S,1774558749,1774558749
000042,1774557103,098300_1..S11R,1,0,128S,1774558839,1774558839
000042,1774557103,098300_1..S11R,1,0,129S,1774558899,1774558899
000042,1774557103,098300_1..S11R,1,0,130S,1774558959,1774558959
000042,1774557103,098300_1..S11R,1,0,131S,1774559019,1774559019
000042,1774557103,098300_1..S11R,1,0,132S,1774559079,1774559079
000042,1774557103,098300_1..S11R,1,0,133S,1774559169,1774559169
000042,1774557103,098300_1..S11R,1,0,134S,1774559259,1774559259
000042,1774557103,098300_1..S11R,1,0,135S,1774559379,1774559379
000042,1774557103,098300_1..S11R,1,0,136S,1774559439,1774559439
000042,1774557103,098300_1..S11R,1,0,137S,1774559499,1774559619
000042,1774557103,098300_1..S11R,1,0,138S,1774559679,1774559679
000042,1774557103,098300_1..S11R,1,0,139S,1774559769,1774559769
000042,1774557103,098300_1..S11R,1,0,142S,1774559889,0
000044,1774557103,098550_1..S03R,1,0,107S,1774557167,1774557167
000044,1774557103,098550_1..S03R,1,0,108S,1774557227,1774557227
000044,1774557103,098550_1..S03R,1,0,109S,1774557317,1774557317
000044,1774557103,098550_1..S03R,1,0,110S,1774557407,1774557407
000044,1774557103,098550_1..S03R,1,0,111S,1774557497,1774557497
000044,1774557103,098550_1..S03R,1,0,112S,1774557617,1774557617
000044,1774557103,098550_1..S03R,1,0,113S,1774557707,1774557707
000044,1774557103,098550_1..S03R,1,0,114S,1774557827,1774557827
000044,1774557103,098550_1..S03R,1,0,115S,1774557917,1774557917
000044,1774557103,098550_1..S03R,1,0,116S,1774558007,1774558007
000044,1774557103,098550_1..S03R,1,0,117S,1774558157,1774558157
000044,1774557103,098550_1..S03R,1,0,118S,1774558217,1774558217
000044,1774557103,098550_1..S03R,1,0,119S,1774558277,1774558277
000044,1774557103,098550_1..S03R,1,0,120S,1774558397,1774558397
000044,1774557103,098550_1..S03R,1,0,121S,1774558517,1774558517
000044,1774557103,098550_1..S03R,1,0,122S,1774558577,1774558577
000044,1774557103,098550_1..S03R,1,0,123S,1774558667,1774558667
